"ID","Trial","Sex","Light","Age","Entry_latency_new","EntryZone_freq_new","Goal.Box_feq_new","Goal.Box_latency_new","Hole_errors","Q1","Q2","Q3","Q4","DistanceMoved_cm","Group","Group_Age_Light","Group_Age_Sex","Age_new","Group_Sex_Light","Sex_new","Light_new"
1,1,1,1,2,136.9,5,1,157.1,19,14.3561,27.7264,27.6648,27.4184,1386.96,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
1,2,1,1,2,128.199,1,0,0,13,30.3977,23.2955,20.8807,19.9574,1271.13,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
1,3,1,1,2,132.199,5,1,137.799,25,27.2028,11.8881,30.1399,29.021,1468.4,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
1,4,1,1,2,123.8,1,0,0,2,11.0599,29.1639,18.8282,27.5839,521.888,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
1,5,1,1,2,30.7999,3,0,0,19,22.5948,12.172,27.9155,36.4431,1002.91,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
1,6,1,1,2,0,0,0,0,12,28.8967,19.2644,17.8634,33.9755,908.626,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
2,1,1,1,1,88.0999,3,1,99.7999,22,51.3333,8.66667,8.38095,29.1429,868.655,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
2,2,1,1,1,17.9,2,1,23.1,4,25.4417,12.3675,5.65371,54.417,232.621,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
2,3,1,1,1,8.79996,2,1,10.7,2,3.77358,0,10.6918,74.8428,152.343,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
2,4,1,1,1,14.8999,4,1,68.5997,18,28.9973,6.63957,24.9322,36.3144,857.155,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
2,5,1,1,1,7.99997,2,1,10.6,4,15.8228,0,0,60.1266,108.596,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
2,6,1,1,1,11.8,1,0,0,20,22.7671,19.965,18.4764,38.7916,1823.09,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
3,1,1,2,1,122.2,2,1,129.299,13,1.56134,1.56134,30.7063,63.8662,568.938,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
3,2,1,2,1,126.399,3,1,127.699,21,25.9594,13.6193,29.1949,30.3236,1597.06,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
3,3,1,2,1,101.1,2,1,103.3,12,15.1152,5.62212,41.659,34.5622,974.415,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
3,4,1,2,1,54.9998,3,1,60.7998,1,11.9697,36.2121,28.0303,18.7879,334.95,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
3,5,1,2,1,4.59998,2,1,7.39997,3,0,0,0,67.4603,39.4614,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
3,6,1,2,1,1.19999,7,0,0,30,3.59019,19.0893,21.2785,56.042,1340.19,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
4,1,1,1,2,132.799,29,9,145.499,35,7.01702,11.6154,4.00119,66.5273,1005.19,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
4,2,1,1,2,40.0998,5,1,51.5998,3,21.6549,41.5493,0,34.8592,246.938,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
4,3,1,1,2,37.1999,3,1,45.7998,4,9.80392,9.01961,38.6275,35.6863,304.662,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
4,4,1,1,2,133.099,1,0,0,7,29.1132,9.80163,25.6126,35.4726,723.024,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
4,5,1,1,2,122.5,3,2,128.799,5,11.9565,1.29076,39.2663,40.6929,489.74,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
4,6,1,1,2,0,0,0,0,2,37.1609,6.14828,12.4774,44.2134,327.917,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
5,1,1,2,1,77.6999,4,1,89.4999,12,49.208,3.59029,9.08131,34.3189,467.357,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
5,2,1,2,1,4.19998,3,1,6.59997,2,0,0,0,95.7627,31.6267,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
5,3,1,2,1,98.6999,4,1,105,14,19.2377,18.4211,14.9728,44.0109,596.182,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
5,4,1,2,1,100.8,2,1,110.1,15,23.5039,4.16305,35.039,34.1717,622.681,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
5,5,1,2,1,0.599997,1,0,0,0,0,0,0,100,41.112,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
5,6,1,2,1,9.19999,5,0,0,26,33.6252,5.25394,16.0245,45.0963,1194.53,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
6,1,1,2,2,131.599,13,10,144.599,42,12.1555,5.17453,14.5744,61.1451,1324.13,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
6,2,1,2,2,20.6,7,1,36.3,6,30.6024,11.0843,0,50.8434,265.059,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
6,3,1,2,2,93.9999,2,1,103.6,18,31.8934,12.5919,25.0919,27.5735,1247.3,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
6,4,1,2,2,117.6,1,0,0,3,40.2502,11.4054,17.145,22.5901,697.345,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
6,5,1,2,2,123.1,7,6,123.6,18,21.811,5.02313,26.9002,42.8949,1328.13,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
6,6,1,2,2,73.8997,1,0,0,4,35.3765,6.65499,9.63222,48.3363,644.321,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,1,1,2,2,9.29999,10,2,132.8,31,19.2474,26.4035,11.2893,37.3843,1135.33,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,2,1,2,2,57.1998,4,1,73.2997,13,20.8917,4.07643,39.6178,30.828,767.243,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,3,1,2,2,0.799996,2,1,5.39998,1,0,0,0,75.4717,47.8868,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,4,1,2,2,41.6998,2,0,0,12,18.3916,6.29371,18.1119,57.2028,659.204,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,5,1,2,2,24,2,1,34.1,4,8.39695,0,14.7583,66.6667,188.117,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
7,6,1,2,2,25.3999,5,0,0,15,29.2469,12.2592,16.4623,42.0315,973.678,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
8,1,1,1,2,127.699,12,8,139.199,27,10.3106,12.6708,0.838509,49.9689,1023.95,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
8,2,1,1,2,120.1,4,1,124.4,6,16.4352,34.3364,12.5772,32.6389,1213.17,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
8,3,1,1,2,61.8998,5,4,73.3997,11,25.5725,12.4682,11.8321,45.8015,505.561,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
8,4,1,1,2,125.599,9,5,131.899,5,13.8744,14.256,5.82726,50.1214,504.877,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
8,5,1,1,2,46.2998,22,8,125.999,26,7.94927,6.99041,9.27931,48.6236,994.724,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
8,6,1,1,2,0,0,0,0,2,4.20315,24.4308,12.8722,58.4939,337.77,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
9,1,1,2,2,134.899,2,1,137.499,21,32.7961,16.398,25.0175,23.4057,1226.27,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
9,2,1,2,2,34.2,2,1,42.1,7,34.6723,25.5814,3.59408,28.9641,346.894,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
9,3,1,2,2,0,4,1,18.0999,4,0,0,0,84.1202,59.9344,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
9,4,1,2,2,12.9,2,1,21.9,2,0,0,24.3542,61.2546,132.59,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
9,5,1,2,2,103.9,2,1,113,20,28.4264,17.4281,24.6193,25.9729,1020.86,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
9,6,1,2,2,6.49999,3,0,0,25,17.1629,11.9089,33.8003,37.1278,1318.46,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
10,1,1,1,1,122.866,2,1,126.966,7,18.0762,17.3441,43.9535,18.0762,846.212,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
10,2,1,1,1,67.0997,3,1,70.6664,6,4.01427,8.02855,45.1383,38.6708,649.893,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
10,3,1,1,1,24.7999,2,1,27.9999,6,29.2169,0,0,58.1325,122.988,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
10,4,1,1,1,74.5999,2,1,77.8999,12,20.2166,27.3165,15.5235,32.3706,804.16,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
10,5,1,1,1,0,1,0,0,0,0,0,0,100,9.03183,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
10,6,1,1,1,38.9,3,0,0,16,8.27002,12.3904,22.2385,57.1011,1189.63,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
11,1,1,2,1,123.2,3,0,0,20,41.8925,17.3034,16.4594,24.3447,1254.22,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
11,2,1,2,1,55.7999,2,1,59.5999,7,22.0103,16.2371,22.268,33.1959,600.108,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
11,3,1,2,1,37.7,2,1,40.7,8,26.5795,1.96078,28.5403,33.5512,466.581,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
11,4,1,2,1,80.8997,3,2,89.2996,17,39.7884,13.4392,19.1534,25.5026,897.702,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
11,5,1,2,1,8.89996,2,1,13.1333,3,0,0,18.315,62.4542,128.811,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
11,6,1,2,1,27.2333,9,0,0,39,18.2934,10.1695,24.1087,47.4284,1538.83,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
12,1,1,1,1,114.567,2,1,116.467,15,14.5091,13.4668,29.1004,41.4975,865.078,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
12,2,1,1,1,7.9333,2,1,10.1,2,0,5.05494,2.63737,59.7802,93.9953,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
12,3,1,1,1,25.6,1,1,28.1,4,53.7538,0,0,30.6306,137.844,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
12,4,1,1,1,133.199,3,1,134.599,28,23.5336,21.4592,29.9714,22.6037,1128.54,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
12,5,1,1,1,1.56666,3,1,3.19999,1,0,0,7.92079,88.1188,66.8094,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
12,6,1,1,1,14.3,9,0,0,20,34.9503,9.99416,17.3583,37.6973,859.518,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
15,1,1,2,2,129.066,4,2,129.733,20,25.4796,24.8479,27.6322,16.7057,1158.4,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
15,2,1,2,2,84.3999,33,23,113.433,19,8.91323,6.80842,2.71692,29.0808,956.615,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
15,3,1,2,2,30.8,5,1,54.7999,5,19.6667,15.3333,6.83333,51.5,531.353,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
15,4,1,2,2,115.1,8,8,116.9,7,25.557,13.4338,19.3316,28.5059,462.911,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
15,5,1,2,2,9.59996,1,0,0,2,9.96732,3.26797,0,86.7647,105.519,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
15,6,1,2,2,12.7,1,0,0,22,27.3232,12.4489,30.7423,29.4857,1080,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
16,1,1,1,2,124.9,8,0,0,15,7.84418,10.1475,6.55981,75.4485,969.786,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
16,2,1,1,2,109,1,1,111.4,16,24.1557,19.3188,25.5009,26.6743,1189.36,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
16,3,1,1,2,12.9999,2,1,22.2999,4,0,23.2727,4.36364,60.3636,199.261,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
16,4,1,1,2,125.999,8,6,137.999,17,25.7194,17.9257,13.1295,30.3957,1051.35,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
16,5,1,1,2,122.733,1,0,0,15,23.1994,9.57927,27.4305,39.7908,1275.52,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
16,6,1,1,2,82.6332,2,0,0,9,32.1157,18.9363,19.7838,29.1642,866.225,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
17,1,1,2,2,23.9999,18,7,135.099,19,5.47845,4.64364,21.0581,19.1172,744.016,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
17,2,1,2,2,124.833,18,7,132.933,16,11.3527,11.7937,6.8158,45.2426,998.013,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
17,3,1,2,2,48.4998,3,1,62.8997,9,45.9618,7.48899,4.69897,36.7107,424.276,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
17,4,1,2,2,128.9,21,7,133.8,10,22.4459,1.80288,6.49038,58.744,631.025,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
17,5,1,2,2,123.233,16,2,126.866,18,18.236,12.7903,9.91839,58.8198,1084.16,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
17,6,1,2,2,76.2999,1,0,0,15,18.1765,16.54,47.5161,17.7674,881.369,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,1,1,2,2,130.9,9,7,131.533,28,12.6749,17.2808,31.9174,18.9696,1091.78,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,2,1,2,2,28.5333,3,1,36.8333,3,21.5593,6.76213,7.71678,52.9833,290.307,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,3,1,2,2,93.5999,2,1,96.9999,7,18.591,11.6438,27.2994,39.3346,769.623,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,4,1,2,2,53.8998,2,1,59.6998,5,25.4237,5.70108,6.62558,56.7026,276.013,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,5,1,2,2,13.4666,2,1,15.4999,5,41.8985,5.07365,0,33.8789,175.789,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
18,6,1,2,2,28.8333,2,0,0,24,36.6403,9.71613,26.6608,26.9827,1260.29,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,1,1,2,2,127.599,3,2,135.233,16,40.2233,16.7498,14.5165,25.9682,1116.61,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,2,1,2,2,56.2664,3,1,66.8664,11,23.3086,21.9184,21.7331,25.9963,596.063,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,3,1,2,2,21.8,3,1,30.5,4,49.8599,0,0,35.5742,190.566,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,4,1,2,2,115.1,4,2,118.5,3,22.312,43.5732,13.3387,18.6742,562.658,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,5,1,2,2,11.4,2,1,22.9,1,0,7.03218,27.7712,47.0799,186.369,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
19,6,1,2,2,0,0,0,0,6,25.2192,24.2548,18.9071,31.6189,706.852,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
20,1,1,1,2,129.799,14,3,133.033,32,11.2253,14.1481,24.1208,43.9859,1441.86,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
20,2,1,1,2,142.3,1,0,0,17,14.7385,20.3457,32.6906,32.2252,1483.45,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
20,3,1,1,2,43.8998,5,1,72.7997,11,4.74359,10.8974,32.8205,45.7692,517.613,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
20,4,1,1,2,52.7998,4,1,67.6997,4,16.7353,27.9835,12.0713,37.8601,523.629,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
20,5,1,1,2,20.3,4,1,38.0333,8,23.1245,2.16551,9.89946,53.5963,337.124,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
20,6,1,1,2,20.6666,6,0,0,21,22.6768,15.4296,21.7417,40.152,1524.13,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,1,1,1,2,120.033,12,1,309.833,17,9.45482,9.24018,11.3329,69.9506,1356.77,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,2,1,1,2,75.3999,7,2,109.1,12,18.7263,11.3643,9.26088,57.7271,883.346,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,3,1,1,2,46.7998,37,3,181.099,13,17.5523,7.99785,7.24638,66.5593,952.745,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,4,1,1,2,44.3998,5,2,73.3997,4,11.8321,12.0865,13.1043,58.9059,392.541,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,5,1,1,2,29.3333,1,1,34.7666,4,14.3933,3.76569,36.4017,32.7197,288.182,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
21,6,1,1,2,21.3,2,0,0,11,10.2864,24.8101,27.6447,37.2589,1036.15,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
22,1,1,2,2,91.5666,6,1,105.967,23,14.35,22.2456,38.1267,21.9754,912.436,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
22,2,1,2,2,21,2,1,25.9666,3,36.1472,4.97835,11.1472,32.9004,227.613,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
22,3,1,2,2,129.899,3,2,131.299,14,22.1978,11.9414,24.6154,39.9267,1253.88,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
22,4,1,2,2,5.69998,3,2,125.299,10,27.2799,8.01887,36.3994,26.9654,788.825,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
22,5,1,2,2,52.0331,4,1,58.6331,8,8.94819,17.8964,26.3736,39.5604,506.664,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
22,6,1,2,2,0,0,0,0,4,16.7738,33.986,29.398,19.8422,538.087,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
23,1,1,2,1,123.733,2,0,0,6,44.0636,24.4064,18.0906,13.4149,691.458,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
23,2,1,2,1,41.7332,3,1,55.5998,13,17.5824,20.2747,14.9451,38.8462,524.955,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
23,3,1,2,1,8.09997,2,1,12.5,1,25.4237,0,0,49.1526,118.903,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
23,4,1,2,1,2.09999,38,4,115.8,12,3.64173,1.13189,0.885827,88.7303,557.947,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
23,5,1,2,1,8.59999,15,1,43.7666,5,11.9454,0,0,77.6792,191.033,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
23,6,1,2,1,0.799999,7,0,0,9,17.3875,14.2899,12.9749,55.3477,1252.84,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
24,1,1,1,2,58.6664,14,1,137.599,20,9.76286,7.31958,7.35037,75.2284,1191.18,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
24,2,1,1,2,4.76665,6,1,26.3332,2,1.17021,0,9.3617,74.6809,234.503,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
24,3,1,1,2,49.0999,13,2,90.0999,6,1.67891,2.41343,18.1532,74.7114,492.869,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
24,4,1,1,2,61.7999,28,6,117.8,11,5.18182,5.63636,4.15152,42.5758,557.607,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
24,5,1,1,2,25.7666,2,1,33.4,6,0,2.77296,35.6152,48.4402,233.066,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
24,6,1,1,2,23.1666,5,0,0,14,7.51023,19.813,15.1958,57.481,982.114,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
25,1,1,2,1,130.733,2,1,134.599,6,29.642,10.5728,33.031,24.0811,1023,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,2,1,2,1,52.3666,2,1,55.6999,6,24.8171,18.4581,18.233,33.3708,532.908,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,3,1,2,1,47.2998,3,1,52.1998,7,18.8153,25.0871,27.7004,21.9512,603.475,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,4,1,2,1,23.3,3,1,31.2,3,21.4286,9.89011,6.86813,50.2747,219.872,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,5,1,2,1,12.9333,2,1,14.6333,5,0,5.41455,32.8257,38.0711,222.338,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,6,1,2,1,13.6333,5,0,0,20,26.2712,18.1473,15.8971,39.6844,1945.57,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
26,1,1,2,2,136.7,4,6,136.3,21,17.6332,23.275,29.31,21.2699,1252.81,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,2,1,2,2,139.366,1,1,134.499,14,18.7007,12.7538,35.8491,29.2095,1166.31,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,3,1,2,2,20,5,1,43.9,5,16.9043,11.8126,7.53564,61.5071,348.511,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,4,1,2,2,124.8,1,0,0,4,10.1816,2.82101,5.41505,79.2477,568.455,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,5,1,2,2,63.6331,5,1,80.833,9,19.9457,12.3787,9.89523,51.882,762.018,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,6,1,2,2,0,0,0,0,8,28.2876,20.1344,15.1666,36.4115,1130.35,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
27,1,1,1,1,133.8,19,15,142.567,32,2.65171,8.1897,17.5217,39.6022,1170.85,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,2,1,1,1,129.866,2,0,0,14,17.5475,18.1881,28.8721,34.889,1154.67,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,3,1,1,1,122.1,4,2,124.899,7,6.84089,41.8909,27.9785,22.4443,1121.63,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,4,1,1,1,111.3,9,5,113.1,3,1.82013,6.31692,41.7559,37.3662,371.346,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,5,1,1,1,69.5331,3,1,77.4664,7,32.0275,7.26979,9.93538,45.1131,552.09,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,6,1,1,1,46.2666,4,0,0,11,9.76037,13.7639,39.2753,37.2005,816.596,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
28,1,1,2,2,13.9,8,0,0,21,16.3648,9.76714,17.0116,56.8564,1376.99,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,2,1,2,2,23.6,6,1,44.7,7,1.40281,21.2425,15.8317,56.1122,375.293,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,3,1,2,2,6.59999,2,2,13.3,1,9.18919,4.86486,0,59.4595,118.601,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
